v_4,v_3,v_2,v_1,v_0,f_1,f_2,f_3,f_4,"w_1,1","w_1,2","w_1,3","w_1,4","w_2,1","w_2,2","w_2,3","w_2,4","w_3,1","w_3,2","w_3,3","w_3,4","w_4,1","w_4,2","w_4,3","w_4,4",CycleLenMSQ,NumAttractors,GenotypeCount,Robustness_std,Robustness_mean,Evolvability,metagraph_x,metagraph_y
0,0,2,2,4,0111000111110001,0111001111110011,0000111100001111,0000000011111111,2,1,-2,-2,2,3,0,0,-3,-2,3,0,1,1,0,3,1.0,9,225,0.027003086243366083,0.06666666666666667,94,0.989928,-1.33323
0,1,1,1,2,0111000111110001,0011001111110011,0000111100001111,0000000011101010,2,0,-2,-2,2,2,0,-1,-3,-1,3,-1,1,1,0,3,1.0,8,60,0.019791666666666666,0.04895833333333333,85,-0.049076,-1.74965
0,0,2,2,4,0111000111110001,0011001111111111,0000111100001111,0000000011111111,2,-2,-2,-2,2,3,0,0,-3,0,3,0,1,3,0,3,1.0,9,4500,0.03145764348029479,0.10833333333333334,111,-0.081593,-1.54281
0,0,3,1,2,0111000111110001,0111001111110111,0000111100001111,0000000011111111,2,1,-2,-2,2,2,0,0,-3,-1,3,0,1,1,0,3,1.0,9,1125,0.027322660517925004,0.07916666666666668,105,0.529439,-1.52712
0,1,0,2,4,0111000111110001,0011001111110011,0000111100001111,0101000011111111,2,0,-2,1,2,2,0,0,-3,-1,3,-2,1,1,0,3,1.0,8,240,0.020465502817071355,0.06458333333333334,83,-0.033311,-1.77305
0,1,0,2,4,0111000111110001,0011001111110011,0000111111001111,0000000011111111,2,0,0,-2,2,2,-2,0,-3,-1,3,0,1,1,1,3,1.0,10,240,0.020465502817071355,0.06458333333333334,83,-0.908261,-1.50866
0,1,1,1,2,0111000111110001,0011001111110011,0000111100001111,0000000010101010,2,0,-2,-3,2,2,0,-2,-3,-1,3,0,1,1,0,3,1.0,8,900,0.023531831770635312,0.08229166666666667,94,-0.0393,-1.757
0,0,1,4,4,0101000011110000,0011001111110011,0000111100001111,0000000011111111,1,0,-2,-2,0,2,0,0,-3,-1,3,0,1,1,0,3,1.0,9,3600,0.02894259164468709,0.09791666666666667,95,0.31329,-1.40532
0,1,0,2,4,0101010101010101,0011001110110011,0010111100001111,0100000011111100,1,-1,-1,1,0,3,1,-2,0,-1,3,-2,0,1,-1,3,1.0,11,15,0.019094065395649333,0.03333333333333333,84,0.11024,0.39358
1,0,0,0,0,0101010101000100,0011001110110011,0010111100001111,0101000011111111,2,-1,-1,1,-1,3,1,0,0,-1,3,-2,-1,1,-1,3,1.0,10,16,0.009021097956087902,0.026041666666666668,73,0.100606,0.28516
0,0,1,6,0,0101010101010101,0011111110111111,0010111100001111,0101000011111111,1,-2,-1,1,0,3,1,0,0,3,3,-2,0,1,-1,3,1.0,8,360,0.020685237511953444,0.06979166666666667,97,0.540747,0.466091
0,0,2,4,0,0101010101010101,0000000010000000,0010111100001111,0101000011111111,1,-3,-1,1,0,-3,1,0,0,-3,3,-2,0,1,-1,3,1.4285714285714286,7,2160,0.02349736581564726,0.10856481481481482,113,0.788896,0.434625
0,0,2,2,4,0101010101010101,0011001110110011,0011111100101111,0101000011111111,1,-1,-1,1,0,3,2,0,0,-1,3,-2,0,1,-1,3,1.0,11,60,0.019791666666666666,0.04895833333333333,84,0.062496,0.907726
0,0,2,2,4,0101010101010101,0011001110110011,0010101100001010,0101000011111111,1,-1,-3,1,0,3,1,0,0,-1,3,-2,0,1,-2,3,1.0,9,240,0.021117848888243012,0.059375000000000004,88,0.019471,1.23298
1,0,0,0,0,0101111101011101,0011001110110011,0010111100001111,0101000011111111,3,-1,-1,1,-1,3,1,0,2,-1,3,-2,-1,1,-1,3,1.0,9,4,0.005208333333333333,0.015625,73,0.190738,0.505333
0,1,0,1,6,0101010101010101,0011001110110011,0010111100001111,0100000011111101,1,-1,-1,1,0,3,1,-2,0,-1,3,-1,0,1,-1,3,1.0,12,60,0.019094065395649333,0.03333333333333333,93,0.081667,0.517783
0,2,0,0,0,0101010001010000,0011001100110011,0100111100001101,0000000010101010,3,-2,1,-3,-1,3,-2,-2,-2,0,3,0,-1,0,-1,3,1.0,9,900,0.022948210613692094,0.06666666666666667,106,-1.25296,0.568141
0,1,0,1,6,0101010101010101,0111011101110111,0100111100001101,0000000010101010,1,1,1,-3,0,1,-2,-2,0,0,3,0,0,0,-1,3,1.0,9,18000,0.028054180384339104,0.10833333333333334,121,1.00358,1.2271
0,2,0,0,0,0101010111110101,0011001100110011,0100111100001101,0000000010101010,2,-2,1,-3,0,3,-2,-2,-1,0,3,0,1,0,-1,3,1.0,8,3600,0.023531831770635312,0.08229166666666667,104,-1.20463,0.143083
0,2,0,0,0,0101000000000000,0011001100110011,0100111100001101,0000000010101010,1,-2,1,-3,0,3,-2,-2,-3,0,3,0,-3,0,-1,3,1.0,8,18000,0.024767436805731957,0.10833333333333334,120,-0.896901,0.988087
0,1,0,3,2,0101010111011101,0011001100110011,0100111100001101,0000000010101010,2,-2,1,-3,-1,3,-2,-2,0,0,3,0,1,0,-1,3,1.0,8,3600,0.023531831770635312,0.08229166666666667,104,-1.39945,0.321515
0,0,2,1,6,0101010101010101,0011001100110011,0100111111011111,0000000010101010,1,-2,1,-3,0,3,-2,-2,0,0,3,0,0,0,2,3,1.0,10,16875,0.03014240890862598,0.1125,116,-0.924442,1.09995
0,1,0,1,6,0101010101010101,0111001100110011,0100111100001101,0000000010101010,1,1,1,-3,0,3,-2,-2,0,-1,3,0,0,-1,-1,3,1.0,10,900,0.022948210613692094,0.06666666666666667,104,1.0971,0.999209
0,1,1,0,4,0100010001000100,0011001100110011,0100111100001101,0000000010101010,1,-2,1,-3,-3,3,-2,-2,0,0,3,0,0,0,-1,3,1.0,8,13500,0.026242282816237753,0.10000000000000002,115,-1.42811,0.589428
1,0,0,0,0,0101110101010101,0011001110110011,0000111110001111,0000000011101100,3,-1,-1,-1,-1,3,-1,-2,1,-1,3,-1,-1,1,1,3,1.0,11,1,0.0,0.0,74,-0.361354,0.593769
1,0,0,0,0,0101110101010101,0000000000000000,0000111110001111,0000000011101100,3,-3,-1,-1,-1,-3,-1,-2,1,-3,3,-1,-1,-3,1,3,1.0,6,256,0.0,0.125,132,-0.32507,0.607598
1,0,0,0,0,0101110101010101,0011001110111011,0000111110001111,0000000011101100,3,-2,-1,-1,-1,3,-1,-2,1,0,3,-1,-1,1,1,3,1.0,10,4,0.005208333333333333,0.015625,74,-0.433222,0.79484
1,0,0,0,0,0101110101010101,0111001100110011,0000111110001111,0000000011101100,3,1,-1,-1,-1,3,-1,-2,1,-1,3,-1,-1,-1,1,3,1.0,10,1,0.0,0.0,74,1.37983,-0.250472
1,0,0,0,0,0101110101010101,0011001100100000,0000111110001111,0000000011101100,3,-1,-1,-1,-1,3,-1,-2,1,-1,3,-1,-1,-2,1,3,1.0,11,1,0.0,0.0,76,-0.374773,0.58335
0,1,0,1,6,0101110101010101,0011001100110011,0000111110001111,0000100011101111,3,-2,-1,-2,-1,3,-1,-2,1,0,3,2,-1,0,1,3,1.0,13,60,0.019094065395649333,0.03333333333333333,93,-0.855704,0.360347
0,0,1,4,4,0101110101010101,0011001100110011,0000111110101111,0000000011101100,3,-2,-2,-1,-1,3,0,-2,1,0,3,-1,-1,0,1,3,1.0,10,60,0.019791666666666666,0.04895833333333333,85,-0.994679,0.615626
1,0,0,0,0,0101110101010101,0011001100110010,0000111110001111,0000000011101100,3,-1,-1,-1,-1,3,-1,-2,1,-1,3,-1,-1,-1,1,3,1.0,11,1,0.0,0.0,75,-0.238528,0.584239
0,1,0,2,4,0101110101010101,0011001100110011,0000111111001111,0011000011110011,3,-2,0,-2,-1,3,-2,3,1,0,3,-3,-1,0,1,3,1.0,9,900,0.025498974955190493,0.07534722222222222,94,-1.06493,0.162337
0,0,1,5,2,0101110101010101,0011001100110011,0100111111001111,0011001011111111,3,-2,1,-1,-1,3,-2,2,1,0,3,-1,-1,0,1,3,1.0,9,15,0.019094065395649333,0.03333333333333333,84,-1.21991,0.688699
1,0,0,0,0,0101110101010101,0011001111111111,0000111111001111,0011001011111111,3,-2,0,-1,-1,3,-2,2,1,0,3,-1,-1,3,1,3,1.0,8,80,0.01695710478760386,0.057291666666666664,90,-1.22237,0.295282
1,0,0,0,0,0101110101010101,0111001100110011,0000111111001111,0011001011111111,3,1,0,-1,-1,3,-2,2,1,-1,3,-1,-1,-1,1,3,1.0,9,4,0.005208333333333333,0.015625,73,1.38507,-0.119082
0,0,2,4,0,0101110101010101,0011001100110011,0100111111011111,0011001011111111,3,-2,1,-1,-1,3,-2,2,1,0,3,-1,-1,0,2,3,1.0,8,75,0.01954339899926429,0.04583333333333334,95,-1.14149,0.628489
0,0,1,4,4,0101110101011101,0011001100110011,0000111111001111,0011001011111111,2,-2,0,-1,-1,3,-2,2,1,0,3,-1,0,0,1,3,1.0,9,240,0.020465502817071355,0.06458333333333334,84,-1.41095,0.115391
0,0,2,3,2,0111111101110111,0011001100110011,0000111111001111,0011001011111111,2,-2,0,-1,2,3,-2,2,1,0,3,-1,-1,0,1,3,1.0,8,360,0.020685237511953444,0.06979166666666667,98,-1.35725,0.089409
0,0,2,1,6,0101110101010101,0011001100110011,0000111100001100,0011001011111111,3,-2,0,-1,-1,3,-2,2,1,0,3,-1,-1,0,-2,3,1.0,10,60,0.020465502817071355,0.043750000000000004,85,-0.960325,0.37958
0,0,1,4,4,0101010011110101,0011001100110011,0000111100001111,0100110011111111,3,-2,-2,1,-1,3,0,-2,-2,0,3,1,2,0,0,3,1.0,10,225,0.027003086243366083,0.06666666666666667,95,-0.650712,-0.992587
0,2,0,0,0,0101010011010101,0011001100000000,0000111100001111,0100110011111111,2,-2,-2,1,-1,3,0,-2,-1,0,3,1,1,-3,0,3,1.0,7,900,0.022948210613692094,0.06666666666666667,104,-0.725546,-1.15832
0,0,2,2,4,0101111111011111,0011001100110011,0000111100001111,0100110011111111,2,-2,-2,1,-1,3,0,-2,2,0,3,1,1,0,0,3,1.0,9,1350,0.027664700398669567,0.08750000000000001,108,-0.867837,-0.786529
0,1,1,2,0,0101010011010101,0011001100110011,0000110000000000,0100110011111111,2,-2,-2,1,-1,3,-3,-2,-1,0,3,1,1,0,-3,3,1.0,6,1200,0.02124591463996994,0.075,109,-0.766895,-1.05882
0,1,1,0,4,0101010011010101,0011001000110000,0000111100001111,0100110011111111,2,-1,-2,1,-1,3,0,-2,-1,-2,3,1,1,-1,0,3,1.0,9,60,0.019094065395649333,0.03333333333333333,95,-0.546858,-1.2476
0,1,0,1,6,0101010011010101,0011001100110011,0000111110001111,0100110011111111,2,-2,-1,1,-1,3,-1,-2,-1,0,3,1,1,0,1,3,1.0,11,60,0.019094065395649333,0.03333333333333333,93,-0.962038,0.273212
0,2,0,0,0,0101010011010101,0010000000100000,0000111100001111,0100110011111111,2,-3,-2,1,-1,1,0,-2,-1,-3,3,1,1,0,0,3,1.0,6,1200,0.02124591463996994,0.075,109,-0.804017,-1.01804
0,1,1,0,4,0101010011010101,0011001100110000,0000111100001111,0100110011111111,2,0,-2,1,-1,2,0,-2,-1,-1,3,1,1,-1,0,3,1.0,9,240,0.020465502817071355,0.043750000000000004,94,-0.634412,-1.25231
1,0,0,0,0,0101010101000000,0111001100110011,0101111101001111,0000100011111111,3,1,2,-1,-1,3,-1,-1,-1,-1,3,1,-2,-1,-1,3,1.0,9,1,0.0,0.0,75,1.42996,-0.325636
0,1,0,2,4,0101010101000000,0111111100111111,0000111100001111,0000100011111111,3,1,-2,-1,-1,2,0,-1,-1,2,3,1,-2,-1,0,3,1.0,9,90,0.020018799035277188,0.05416666666666667,99,1.2153,-0.920923
0,0,2,4,0,0100000000000000,0111001100110011,0000111100001111,0000100011111111,1,1,-2,-1,-3,3,0,-1,-3,-1,3,1,-3,-1,0,3,1.0,7,540,0.02291286678185943,0.09293981481481482,113,1.40192,-0.890088
0,1,1,2,0,0101010101000000,0100000000000000,0000111100001111,0000100011111111,3,1,-2,-1,-1,-3,0,-1,-1,-3,3,1,-2,-3,0,3,1.5,6,540,0.02291286678185943,0.09293981481481482,115,1.2506,-1.0582
0,1,2,0,0,0101010101000000,0111001100110011,0000111100001111,0000100010101110,3,1,-2,-3,-1,3,0,-2,-1,-1,3,1,-2,-1,0,3,1.0,10,60,0.020465502817071355,0.043750000000000004,90,1.37064,-0.863317
1,0,0,0,0,0101010101000000,0111001100110011,0000111111101111,0000100011111111,3,1,-1,-1,-1,3,-1,-1,-1,-1,3,1,-2,-1,2,3,1.0,8,1,0.0,0.0,75,-0.012949,-0.264877
1,0,0,0,0,0101010101000000,0111001100110011,0000111111001111,0000100011111111,3,1,0,-1,-1,3,-2,-1,-1,-1,3,1,-2,-1,1,3,1.0,9,4,0.005208333333333333,0.015625,74,1.47065,-0.287936
0,0,1,4,4,0101000001000000,0111001100110011,0000111100001111,0000100011111111,2,1,-2,-1,-1,3,0,-1,-3,-1,3,1,-1,-1,0,3,1.0,9,75,0.01954339899926429,0.04583333333333334,91,1.39834,-0.930452
0,0,1,4,4,0101110101011101,0011001100110011,0000111100001111,0111010111111111,2,-2,-2,2,-1,3,0,1,1,0,3,-1,0,0,0,2,1.0,9,5400,0.028150708414874024,0.10312500000000001,108,-0.591531,-0.406202
0,0,1,5,2,0101110101011101,0011001100110011,0000111100001111,0111000111110101,2,-2,-2,2,-1,3,0,1,1,0,3,-2,0,0,0,1,1.0,9,3600,0.028470104934825935,0.09270833333333334,102,-0.530943,-0.343186
0,1,1,2,0,0101110101011101,0011001100110011,0000111111101111,0111000111111111,2,-2,-1,1,-1,3,-1,1,1,0,3,-1,0,0,2,2,1.0,7,300,0.020225508165570415,0.06145833333333334,95,-0.533769,-0.371807
0,1,0,3,2,0101110101011101,0011001000110000,0000111100001111,0111000111111111,2,-1,-2,1,-1,3,0,1,1,-2,3,-1,0,-1,0,2,1.0,8,300,0.020225508165570415,0.06145833333333334,96,0.28213,-0.639227
0,0,1,6,0,0101110101011101,0011001100110011,0000111100001111,0111000101110001,2,-2,-2,1,-1,3,0,1,1,0,3,-1,0,0,0,0,1.0,7,13500,0.03185562834255142,0.10868055555555556,105,-0.450944,-0.38321
0,0,2,4,0,0101110111011111,0011001100110011,0000111100001111,0111000111111111,2,-2,-2,1,-1,3,0,1,1,0,3,-1,1,0,0,2,1.0,8,5625,0.027638539919628332,0.09166666666666667,116,-0.573044,-0.930865
0,0,3,2,0,0101110111111111,0011001100110011,0000111100001111,0111000111111111,2,-2,-2,1,-1,3,0,1,1,0,3,-1,2,0,0,2,1.0,7,6750,0.027976718164560672,0.09999999999999999,119,-0.538678,-0.931163
0,0,2,2,4,0101110101000100,0011001100110011,0000111100001111,0111000111111111,3,-2,-2,1,-2,3,0,1,1,0,3,-1,-2,0,0,2,1.0,9,1125,0.027322660517925004,0.07916666666666668,106,-0.65241,-0.996265
1,0,0,0,0,0101010101010100,0111001101110001,0010111100001111,0000000011001100,3,2,-1,-2,-1,3,1,-3,-1,-2,3,0,-1,-1,-1,3,1.0,9,15,0.01272937693043289,0.03333333333333333,85,1.18987,-0.385375
1,0,0,0,0,0101010101010100,0111001101110001,0010111100001111,0100010011111111,3,2,-1,1,-1,3,1,-2,-1,-2,3,0,-1,-1,-1,3,1.0,10,4,0.005208333333333333,0.015625,74,1.22577,0.220196
1,0,0,0,0,0101010101010100,0111001101110001,0010111100001111,0011001011111111,3,2,-1,-1,-1,3,1,2,-1,-2,3,-1,-1,-1,-1,3,1.0,9,1,0.0,0.0,75,1.19968,-0.371459
1,0,0,0,0,0101010101010100,0111001101110001,0010111100001111,0000111111111111,3,2,-1,-2,-1,3,1,0,-1,-2,3,3,-1,-1,-1,3,1.0,7,20,0.016137430609197572,0.041666666666666664,91,1.45233,-0.4169
0,0,2,2,4,0101010101000000,0111001101110001,0010111100001111,0000000011111111,3,2,-1,-2,-1,3,1,0,-1,-2,3,0,-2,-1,-1,3,1.0,9,15,0.019094065395649333,0.03333333333333333,86,1.0362,-0.430648
0,0,2,4,0,0101010101010100,0101000001010000,0010111100001111,0000000011111111,3,1,-1,-2,-1,0,1,0,-1,-3,3,0,-1,0,-1,3,1.0,8,225,0.022948210613692094,0.06666666666666667,95,1.24582,-0.296799
1,0,0,0,0,0101010101010100,0111001101110001,0010111100001111,0000100011111111,3,2,-1,-1,-1,3,1,-1,-1,-2,3,1,-1,-1,-1,3,1.0,10,1,0.0,0.0,74,1.50041,-0.423177
0,1,1,1,2,0101010001010000,0111001101110001,0010111100001111,0000000011111111,3,2,-1,-2,-1,3,1,0,-2,-2,3,0,-1,-1,-1,3,1.0,9,15,0.019094065395649333,0.03333333333333333,86,0.99959,-0.476072
0,0,3,2,0,0101010111010101,0011001000110000,0000111100001111,0010000000000000,3,-1,-2,-3,-1,3,0,1,-1,-2,3,-3,1,-1,0,-3,1.4285714285714286,7,540,0.02291286678185943,0.09293981481481482,115,0.261676,-1.05095
0,0,2,2,4,0101010111110101,0011001000110000,0000111100001111,0010000011111010,2,-1,-2,-2,0,3,0,1,-1,-2,3,-2,1,-1,0,3,1.0,9,60,0.019791666666666666,0.04895833333333333,86,0.311608,-1.16635
0,0,2,3,2,0101010111010101,0011001000110000,0000111100001111,0000000011001000,3,-1,-2,-2,-1,3,0,-3,-1,-2,3,-2,1,-1,0,3,1.0,9,75,0.01954339899926429,0.04583333333333334,93,0.254821,-0.933066
1,0,0,0,0,0101010111010101,0011001000110000,0000101000001010,0010000011111010,3,-1,-3,-2,-1,3,-2,1,-1,-2,3,-2,1,-1,0,3,1.0,9,15,0.01272937693043289,0.03333333333333333,86,0.250429,-0.888318
0,0,2,2,4,0101010111010101,0011001000110000,0000111100001111,0000000011101000,3,-1,-2,-2,-1,3,0,-2,-1,-2,3,-2,1,-1,0,3,1.0,10,75,0.02165063509461097,0.04583333333333334,100,0.372346,-0.927418
0,0,1,5,2,0101010111010101,0011001000110000,0000111100001111,0111000011111111,3,-1,-2,1,-1,3,0,1,-1,-2,3,-2,1,-1,0,3,1.0,9,15,0.019094065395649333,0.03333333333333333,85,0.042613,-0.789682
0,1,1,1,2,0111011111110111,0011001000110000,0000111100001111,0010000011111010,2,-1,-2,-2,2,3,0,1,-1,-2,3,-2,1,-1,0,3,1.0,8,90,0.020018799035277188,0.05416666666666667,100,0.163745,-1.03832
0,1,1,0,4,0101010101000000,0011001000110000,0000111100001111,0010000011111010,3,-1,-2,-2,-1,3,0,1,-1,-2,3,-2,-2,-1,0,3,1.0,10,15,0.019094065395649333,0.03333333333333333,88,0.448429,-0.764162
0,1,1,0,4,0101010101010101,0111001101110011,0011111100111111,0010001011111011,1,1,-2,-2,0,2,3,2,0,-1,3,-1,0,0,0,3,1.0,8,1200,0.025536772233606796,0.090625,101,1.19991,0.411848
0,0,2,1,6,0101010101010101,0011001100110011,0010101100101010,0010001011111011,1,-2,-3,-2,0,3,2,2,0,0,2,-1,0,0,-1,3,1.0,10,225,0.027003086243366083,0.06666666666666667,93,-0.537626,1.22741
0,0,2,4,0,0101010101010101,0011001100110011,0011001100110011,0010001011111011,1,-2,-2,-2,0,3,3,2,0,0,0,-1,0,0,0,3,1.0,7,3375,0.033071891388307385,0.10000000000000002,106,-0.468587,1.18598
0,0,2,2,4,0101010101010101,0011001100110011,0111111101111111,0010001011111011,1,-2,1,-2,0,3,1,2,0,0,1,-1,0,0,0,3,1.0,8,8100,0.029825874630873286,0.12627314814814816,129,-0.613374,1.15292
0,0,2,2,4,0101010101010101,0011001100110011,0011101100111011,0010001011111011,1,-2,-2,-2,0,3,3,2,0,0,1,-1,0,0,0,3,1.0,9,900,0.02750078913009184,0.08229166666666667,95,-0.511729,1.2066
0,1,0,3,2,0101010101010101,0011001110110011,0011111100111111,0010001011111011,1,-1,-2,-2,0,3,3,2,0,-1,3,-1,0,1,0,3,1.0,9,300,0.024999999999999998,0.075,101,-0.3055,1.04745
0,2,0,0,0,0101010101010101,0011001111111011,0011111100111111,0010001011111011,1,-1,-2,-2,0,3,3,2,0,-1,3,-1,0,2,0,3,1.0,7,300,0.024999999999999998,0.075,102,-0.361826,1.09047
0,2,0,0,0,0101010101010101,0010000000100000,0011111100111111,0010001011111011,1,-3,-2,-2,0,1,3,2,0,-3,3,-1,0,0,0,3,1.0,7,6000,0.02667968432263687,0.11666666666666665,117,-0.569441,1.15953
0,0,2,4,0,0011001100000000,0011001010110011,0000111100001111,0000000011111111,-2,-2,-2,-2,3,3,0,0,0,-2,3,0,-3,2,0,3,1.0,6,13500,0.02985303508361761,0.10000000000000002,115,0.35714,-1.36189
0,0,2,2,4,0111011101010001,0011000010110000,0000111100001111,0000000011111111,3,-1,-2,-2,2,2,0,0,-1,-3,3,0,-2,1,0,3,1.0,9,225,0.027003086243366083,0.06666666666666667,95,0.485017,-1.27624
0,0,2,3,2,0111001100010000,0011001010110011,0000111100001111,0000000011111111,1,-2,-2,-2,2,3,0,0,-1,-2,3,0,-2,2,0,3,1.0,8,3600,0.027989643421967508,0.07708333333333334,109,0.371998,-1.37871
0,1,0,2,4,0111011101010001,0011001010110011,0011111100001111,0000000011111111,3,-2,0,-2,2,3,1,0,-1,-2,2,0,-2,2,-1,3,1.0,10,240,0.019791666666666666,0.04895833333333333,94,0.378882,-0.479864
0,1,1,1,2,0111011101010001,0011001010110011,0000111100001111,0010000011111111,3,-2,-2,-1,2,3,0,1,-1,-2,3,-1,-2,2,0,3,1.0,11,60,0.019094065395649333,0.03333333333333333,94,0.576091,-1.25794
0,0,2,4,0,0011001000000000,0011001010110011,0000111100001111,0000000011111111,-2,-2,-2,-2,3,3,0,0,-2,-2,3,0,-3,2,0,3,1.0,6,4500,0.027322660517925004,0.07916666666666668,112,0.260695,-1.44684
0,0,3,2,0,0111011101010001,0000000010000000,0000111100001111,0000000011111111,3,-3,-2,-2,2,-3,0,0,-1,-3,3,0,-2,1,0,3,1.4285714285714286,7,8100,0.029825874630873286,0.12627314814814816,125,0.441027,-1.28159
0,1,0,2,4,0111011101010001,0011001010110011,0010111100001111,0000000011111111,3,-2,-1,-2,2,3,1,0,-1,-2,3,0,-2,2,-1,3,1.0,11,60,0.019094065395649333,0.03333333333333333,94,0.553063,-0.426417
0,0,4,0,0,0100110100000100,0111000101110001,0000111100001111,0000000011111111,1,1,-2,-2,-3,1,0,0,3,-1,3,0,-3,0,0,3,1.0,8,40500,0.03400651262970915,0.1173611111111111,118,1.10846,-0.854504
0,1,1,0,4,0101110101010101,0111000101110001,0000111100001111,0101010111111111,3,1,-2,1,-1,1,0,0,1,-1,3,0,-1,0,0,1,1.0,8,4500,0.02972352022087875,0.1013888888888889,111,1.33506,-0.628525
0,0,2,2,4,0101110101010101,0111000101110001,0000111100001111,0011000011111111,3,1,-2,0,-1,1,0,1,1,-1,3,-2,-1,0,0,3,1.0,9,900,0.025498974955190493,0.07534722222222222,94,1.1992,-0.65667
0,0,2,2,4,0101110101010101,0111000101110001,0000111110101111,0000000011111111,3,1,-2,-2,-1,1,0,0,1,-1,3,0,-1,0,1,3,1.0,9,900,0.025498974955190493,0.07534722222222222,94,1.37586,0.142842
0,1,0,2,4,0101110101010101,0111000101110001,0000111100001111,0000000011111010,3,1,-2,-2,-1,1,0,0,1,-1,3,-2,-1,0,0,3,1.0,9,900,0.026025457918671543,0.07013888888888889,95,1.332,-0.445035
0,0,2,2,4,0101110101010101,0111000101110001,0000111110001111,0000000011111111,3,1,-1,-2,-1,1,-1,0,1,-1,3,0,-1,0,1,3,1.0,10,225,0.024961389938349208,0.059722222222222225,94,1.34381,0.051447
0,1,1,0,4,0101110101010101,0111000101110001,0000111100001111,0000000010100000,3,1,-2,-3,-1,1,0,-2,1,-1,3,-3,-1,0,0,3,1.0,7,4500,0.02664350846284844,0.1013888888888889,110,1.38697,-0.394651
0,0,1,4,4,0101110101010101,0111011101110101,0000111100001111,0000000011111111,3,3,-2,-2,-1,2,0,0,1,-1,3,0,-1,-1,0,3,1.0,10,225,0.027003086243366083,0.06666666666666667,95,0.929445,-0.715601
0,1,0,1,6,0111010101010001,0011101100111011,0000111100001111,0000100011111111,2,-2,-2,-1,1,3,0,-1,-1,1,3,1,-1,0,0,3,1.0,12,240,0.019791666666666666,0.04895833333333333,93,-0.113125,-1.175
0,0,1,5,2,0111010111110101,0011000000110000,0000111100001111,0000100011111111,3,-2,-2,-1,1,3,0,-1,-2,-3,3,1,1,0,0,3,1.0,8,225,0.022948210613692094,0.06666666666666667,94,-0.027571,-1.57709
0,0,1,4,4,0111010111110101,0011101100111011,0000111100001111,0000110011111111,3,-2,-2,0,1,3,0,-2,-2,1,3,1,1,0,0,3,1.0,10,240,0.020465502817071355,0.06458333333333334,83,0.029325,-1.3174
1,0,0,0,0,0111010111110101,0011101100111011,0000111000001110,0000100011111111,3,-2,-2,-1,1,3,-2,-1,-2,1,3,1,1,0,0,3,1.0,9,16,0.009021097956087902,0.026041666666666668,73,0.030938,-1.41673
0,0,2,2,4,0111010111110101,0011101100100010,0000111100001111,0000100011111111,3,-2,-2,-1,1,3,0,-1,-2,1,3,1,1,-2,0,3,1.0,10,15,0.019094065395649333,0.03333333333333333,84,0.132983,-1.58282
0,0,3,1,2,0111010111110101,0011101100111011,0000111100001111,0000100010001110,3,-2,-2,-3,1,3,0,-3,-2,1,3,1,1,0,0,3,1.0,8,720,0.023674852685737203,0.07326388888888889,96,0.020952,-1.60398
0,0,2,2,4,0111010111110101,0011101110111111,0000111100001111,0000100011111111,3,-2,-2,-1,1,3,0,-1,-2,1,3,1,1,2,0,3,1.0,10,75,0.01954339899926429,0.04583333333333334,94,0.088717,-1.59815
0,1,0,1,6,0101010011010101,0011101100111011,0000111100001111,0000100011111111,2,-2,-2,-1,-1,3,0,-1,-1,1,3,1,1,0,0,3,1.0,12,240,0.019791666666666666,0.04895833333333333,93,-0.009447,-1.30773
0,1,2,0,0,0100000001000000,0011001110111011,0101111101000101,0000000011111111,1,-2,3,-2,-3,3,-1,0,-3,0,2,0,0,1,-2,3,1.0,5,1200,0.021875000000000002,0.090625,100,0.330463,1.55767
0,1,1,1,2,0111011101110111,0011001110111011,0101111101000101,0000000011111111,1,-2,3,-2,1,3,-1,0,0,0,2,0,0,1,-2,3,1.0,7,1200,0.025536772233606796,0.090625,101,0.281713,1.47392
0,1,2,0,0,0101010101010101,0011001110111011,0101111101000101,0000111111111111,1,-2,3,-2,0,3,-1,0,0,0,2,3,0,1,-2,3,1.0,6,1200,0.025536772233606796,0.090625,101,0.378389,1.66325
0,0,3,0,4,0101010101010101,0011001110111011,0101111101000101,0000000011111010,1,-2,3,-2,0,3,-1,0,0,0,2,-2,0,1,-2,3,1.0,8,240,0.021117848888243012,0.059375000000000004,85,0.321232,1.6405
0,0,3,2,0,0101010101010101,0000000010101010,0101111101000101,0000000011111111,1,-3,3,-2,0,-2,-1,0,0,0,2,0,0,3,-2,3,1.0,5,3375,0.02985303508361761,0.10000000000000002,106,0.346705,1.65976
0,0,2,2,4,0101010101010101,0011001111111111,0101111101000101,0000000011111111,1,-2,3,-2,0,3,-1,0,0,0,2,0,0,3,-2,3,1.0,9,4500,0.03145764348029479,0.10833333333333334,112,0.134891,1.38251
0,0,3,0,4,0101010101010101,0011001110111011,0101111101000101,0101000011111111,1,-2,3,1,0,3,-1,0,0,0,2,-2,0,1,-2,3,1.0,10,240,0.020465502817071355,0.06458333333333334,84,0.26208,1.58742
0,1,2,0,0,0101010101010101,0011001110111011,0101111101000101,0000000011000000,1,-2,3,-2,0,3,-1,-3,0,0,2,-3,0,1,-2,3,1.0,6,1200,0.021875000000000002,0.090625,100,0.348975,1.48445
